area;location;price;rooms;square_price;source;title
67;Opština Novi Beograd , Blok 29 , Bulevar Zorana Đinđića;187000;3.0;2791;halooglasi;Stan na idealnoj lokaciji - Arena ID#122169
49;Opština Novi Beograd , Paviljoni , Radoja Dakića;104900;2.0;2141;halooglasi;Stan u mirnijem delu Novog Beograda ID#126202
71;Opština Novi Beograd , Blok 29 , Bulevar Arsenija Čarnojevića;217000;3.5;3056;halooglasi;Potpuno renoviran lux stan na idealnoj lokaciji ID
54;Opština Palilula , Karaburma , Mirijevski bulevar;125000;2.0;2315;halooglasi;Karaburma Mirijevski bulevar 54m2
55;Opština Zemun , Gornji grad , Pregrevica;55000;2.0;1000;halooglasi;Najlepši deo Zemuna-Pregrevica, 55m2, 2.0 ID#1711
29;Opština Stari grad , Kalemegdan , Cara Dušana;112000;0.5;3862;halooglasi;Kalemegdan, 29m2, 0.5, V/6, cg, lift ID#1713
54;Opština Zemun , Batajnica , Stevana Dubajića;106000;2.5;1963;halooglasi;Batajnica, novogradnja, parking mesto, ID 22207
73;Opština Voždovac , Banjica , Bulevar oslobođenja;155000;3.0;2123;halooglasi;Banjica, Bulevar oslobođenja, 3.0, pogled
70;Opština Novi Beograd , Blok 23 , Bulevar Arsenija Čarnojevića;229000;3.0;3271;halooglasi;Blok 23, BAČ, trosoban, renoviran, svetao
51;Opština Savski venac , Zeleni venac , Pop Lukina;165000;2.0;3235;halooglasi;Pop Lukina, Zeleni venac, Savski venac
125;Opština Savski venac , Centar , Deligradska;500000;4.0;4000;halooglasi;Hram, lux, namešten, sa garažom i parking mestom
40;Opština Zemun , Prvomajska , Rade Končara;110000;1.5;2750;halooglasi;Zemun, R. Končara
30;Opština Vračar , Južni bulevar , Južni bulevar;109000;1.0;3633;halooglasi;Odličan, funkcionalan
32;Opština Vračar , Hram svetog Save , Podgorička;129900;2.0;4059;halooglasi;Hram, salonska zgrada, odličan raspored ID#3177
56;Opština Zemun , Save Kovačevića , Šilerova;147900;3.0;2641;halooglasi;Zemun, Dom zdravlja, 2.5, nov, parking, useljiv
137;Opština Savski venac , Dedinje , Neznanog junaka;700000;3.0;5109;halooglasi;Dedinje, Lux, 3.0
120;Opština Savski venac , Senjak , Istarska;490000;4.0;4083;halooglasi;SENJAK, Šeher, Duplex 4.0 120 m2
86;Opština Zvezdara , Mirijevo , Dr Velimirovića;155000;3.5;1802;halooglasi;Mirijevo - 1.sprat uknjižen
68;Opština Zemun , Save Kovačevića , Šilerova;166260;3.0;2445;halooglasi;Zemun, Dom zdravlja, 3.0, nov, parking, useljiv
90;Opština Voždovac , Trošarina , Pazinska;239000;3.0;2656;halooglasi;Trošarina, 90m2, 3.0
71;Opština Voždovac , Braće Jerković , Vojvode Vlahovića;110000;3.5;1549;halooglasi;3.5 Braće Jerković, 71, EG, nov, Parking, uknjižen
33;Opština Novi Beograd , YUBC , Bulevar Mihajla Pupina;169000;1.5;5121;halooglasi;YUBC - odličan 1,5 soban stan sa garažnim mestom I
28;Opština Zvezdara , Gradska bolnica , Vojvode Sime Popovića;85000;1.0;3036;halooglasi;Zvezdara, Gradska bolnica, jednosoban, 28m2
41;Opština Zvezdara , Mirijevo , Matice srpske;83000;1.0;2024;halooglasi;Mirijevo, Matice Srpske, 41m2
63;Opština Voždovac , Naselje Stepa Stepanović , Generala Štefanika;155000;2.0;2460;halooglasi;Naselje Stepa Stepanović, lep dvosoban, 63m2
35;Opština Voždovac , Saobraćajni fakultet , Ljuba Vučkovića;84000;1.0;2400;halooglasi;Voždovac, Saobraćajni fakultet, 35m2 + dve terase
61;Opština Zemun , Zemun polje , Dušana Mađarčića Korčagina 2. deo;99900;2.0;1638;halooglasi;Povoljno, odličan  stan bez dodatnog ulaganja
42;Opština Vračar , Crveni krst , Nikole Stefanovića;145000;1.5;3452;halooglasi;Vračar, Crveni krst, odličan
70;Opština Rakovica , Labudovo brdo , Bubanjskih žrtava;115000;3.0;1643;halooglasi;Trosoban stan na prodaju, Labudovo brdo
42;Opština Rakovica , Skojevsko naselje , Ranka Žeravice;86000;1.5;2070;halooglasi;Odlični stanovi u novogradnji, Skojevsko naselje
90;Opština Čukarica , Filmski grad , Miloja Zakića;180000;2.5;2000;halooglasi;Dvoiposoban dupleks na prodaju, Filmski Grad
42;Opština Zvezdara , Mirijevo , Koste Nađa;99000;2.0;2357;halooglasi;Lux renoviran 2.0 stan u lepom delu Mirijeva ID#12
50;Opština Savski venac , Zeleni venac , Jug Bogdanova;212000;3.0;4240;halooglasi;Salonski stan, deljiv, Jug-Bogdanova, 50m2 ID#1272
92;Opština Palilula , Botanička bašta , Vojvode Dobrnjca;368000;3.5;4000;halooglasi;Luksuzan 3.5 salonski stan u Vojvode Dobrnjca ID#1
51;Opština Novi Beograd , Arena , Bulevar Milutina Milankovića;200000;2.0;3922;halooglasi;Arena, luks, namešten, 2.0, odmah useljiv! ID#1305
73;Opština Novi Beograd , Blok 70 (kineski tržni centar) , Gandijeva;220000;2.0;3014;halooglasi;2.0 stan sa baštom od 20m2 ID#1769
110;Opština Palilula , Tašmajdan , Knez Danilova;260500;3.5;2368;halooglasi;Tašmajdan 110m2 ID#1256
232;Opština Stari grad , Centar , Strahinjića Bana;1100000;6.0;4741;halooglasi;Centar 232m2 ID#1280
120;Opština Čukarica , Čukarička padina , Nodilova;300000;4.0;2500;halooglasi;Banovo brdo 120m2 ID#1392
416;Opština Novi Beograd , Blok 64 , Jurija Gagarina;670000;4.0;1611;halooglasi;Jurija Gagarina 416m2 ID#1409
122;Opština Voždovac , Voždovačka crkva , Vojvode Stepe;320000;4.0;2623;halooglasi;Vojvode Stepe 122m2 ID#1416
94;Opština Savski venac , Beograd na vodi , Bulevar Vudroa Vilsona;351000;3.0;3737;halooglasi;BW Eterna, uskoro useljivo, odlična cena ID#3186
81;Opština Zvezdara , Mirijevo , Ulofa Palmea;169000;3.0;2086;halooglasi;Mirijevo Ulofa Palmea 81m2
15;Opština Zvezdara , Severni bulevar , Severni bulevar;43000;0.5;2867;halooglasi;Odlična garsonjera na Zvezdari
73;Opština Voždovac , Braće Jerković , Braće Jerković;150000;3.0;2055;halooglasi;Porodičan 3.0 stan u ulici Braće Jerkovića, 78m2
89;Opština Novi Beograd , Stari Merkator , Aleksandra Dubčeka;259500;3.0;2916;halooglasi;Kompletno renoviran stan kod Starog Merkatora,89m2
93;Opština Voždovac , FON - Bilećka , Vojvode Stepe;324900;4.0;3512;halooglasi;Lux stan u Voždovim kapijama, garaža ID#1304
77;Opština Novi Beograd , Blok 63 , Jurija Gagarina;315000;3.0;4091;halooglasi;Retko u ponudi, Blok 63, Petica
38;Opština Voždovac , Banjica , Bulevar oslobođenja;96000;1.5;2526;halooglasi;Banjica, Bulevar oslobođenja, 1.5, 38m2+lođa, CG
84;Opština Novi Beograd , Blok 65 , Bulevar heroja sa Košara;300000;3.0;3571;halooglasi;Elixir Garden - 03 - Novi Beograd
150;Opština Zvezdara , Vukov Spomenik , Vojvode Bogdana;557000;5.0;3713;halooglasi;Retko u ponudi - Vukov spomenik, Vojvode Bogdana
67;Opština Palilula , Višnjička Banja , Mihaila Vujića;120000;3.0;1791;halooglasi;Visnjicka banja, Mihaila Vujica, 3.0, 67 m2
57;Opština Novi Beograd , Blok 63 , Jurija Gagarina;239000;2.0;4193;halooglasi;Extra ponuda u Sun City-ju
33;Opština Novi Beograd , Bežanijska kosa 3 , Kolumbova;89000;1.0;2697;halooglasi;1.0 stan na Bežanijskoj Kosi III, Kolumbova ID#259
60;Opština Zemun , Pregrevica;180000;2.5;3000;halooglasi;Stan sa pogledom na Dunav,direktna prodaja
39;Opština Zvezdara , Kluz , Predraga Vasića;83000;2.0;2128;halooglasi;Predraga Vasica 800m od bulevara/Kluz
33;Opština Zemun , Karađorđev trg , Nemanjina;71000;1.5;2152;halooglasi;Zemun Karađorđev trg Nemanjina 33m2
69;Opština Zemun , Meandri , Prizrenska;173750;3.0;2518;halooglasi;Zemun Meandri 3.0 nov
48;Opština Vračar , Bulevar kralja Aleksandra ,;129000;2.0;2688;halooglasi;Niška - 02 - Vračar
85;Opština Savski venac , Kneza Miloša , Kneza Miloša;389000;3.0;4576;halooglasi;Skyline, izuzetan, garaža
77;Opština Voždovac , Vojvode Stepe , Vojvode Stepe;169900;3.0;2206;halooglasi;Zgrada iz 2006-e
97;Opština Zemun , Gornji grad , Cara Dušana;245000;3.0;2526;halooglasi;Opremljen, garaža, lux
108;Opština Palilula , Hadžipopovac;373170;4.0;3469;halooglasi;Hadžipopovac, Lux novogrdnja, 4.0, garaža
42;Opština Zvezdara , Mirijevo , Koste Nađa;73900;2.0;1760;halooglasi;Vrh, Novo, 2soban, Poslednji
61;Opština Grocka , Kaluđerica , Bulevar revolucije;85400;2.5;1400;halooglasi;Vrh, Novo, 2 sobe, Moze kredit
40;Opština Vračar , Maksima Gorkog;119000;2.0;2975;halooglasi;Kuća/ Vračar/ 40m2
61;Opština Voždovac , Braće Jerković , Braće Jerković;109900;2.0;1802;halooglasi;Sunčan, dvostran, jugo-zapad
55;Opština Rakovica , Kanarevo brdo , Borska;105500;2.0;1918;halooglasi;Odličan, renoviran
74;Opština Vračar , Slavija , Kralja Milutina;220000;2.5;2973;halooglasi;Slavija, brzo useljiv
67;Opština Voždovac , Kumodraž , Božićna;99500;2.5;1485;halooglasi;Nov, svetao, useljiv
65;Opština Zemun , Gornji grad , Pregrevica;169000;2.5;2600;halooglasi;Nov, garažno mesto, odličan
30;Opština Novi Beograd , Blok 63 , Gandijeva;81000;1.5;2700;halooglasi;Stan od 30m2 / Visoko prizemlje / Blok 63
51;Opština Zemun , Altina , Ugrinovački put 33 deo;82500;2.5;1640;halooglasi;STAN 50m2,dnevna+2 spavaće sobe, useljivo-ALTINA
46;Opština Zemun , Plavi horizonti , Konstantina Jovanovića;70000;2.0;1522;halooglasi;Uknjižen,dvosoban,46m2+terasa18m2-Plavi horizonti
56;Opština Zemun , Prvomajska , Živka Petrovića;148000;2.5;2643;halooglasi;Nov, parking
122;Opština Savski venac , Dedinje , Dr Vojislava Stojanovića;590000;3.0;4836;halooglasi;Green Hill, 122m2+2 garažna mesta, Dedinje
52;Opština Zvezdara , Konjarnik;99000;2.0;1904;halooglasi;Zvezdara, Konjarnik,  2.0, 52m2
122;Opština Savski venac , Beograd na vodi , Hercegovačka;635000;4.0;5205;halooglasi;Luksuzno opremljen stan, 4.0., 122m2, Magnolia
46;Opština Novi Beograd , Paviljoni , General Ždanova;105000;2.5;2283;halooglasi;Paviljoni, kod Instituta
95;Opština Novi Beograd , Blok 70 (kineski tržni centar) , Jurija Gagarina;225000;3.5;2368;halooglasi;Svetao, sa velikom lođom
57;Opština Voždovac , Braće Jerković;123000;2.0;2158;halooglasi;Stan za prodaju, Braće Jerković, 57m2, ID1998
90;Opština Novi Beograd , Blok 37;210000;3.0;2333;halooglasi;Stan na prodaju, 37 blok, 90m2, ID1942
95;Opština Vračar , Crveni krst;455000;3.0;4789;halooglasi;Stan sa garažom za prodaju, Vračar 95m2
223;Opština Čukarica , Banovo brdo , Petra Lekovića;570000;6.0;2556;halooglasi;Lux stan na dva nivoa, 223m2, Banovo brdo
39;Opština Zvezdara , Mirijevo;83000;2.0;2128;halooglasi;Zvezdara, Mirijevo, Predraga Vasića, 2.0, 39m2
155;Opština Vračar , Gospodara Vučića;875000;4.0;5645;halooglasi;Luksuzan penthouse na prodaju, 155m2, 4.0, Vračar
210;Opština Savski venac , Dedinje , Neznanog junaka;1260000;4.0;6000;halooglasi;Luksuzan stan, 210m2, Neznanog junaka, Dedinje
60;Opština Novi Beograd , Blok 64 , Gandijeva;140000;2.0;2333;halooglasi;Veliki dvosoban stan, retko u ponudi
73;Opština Novi Beograd , Blok 70 (kineski tržni centar) , Gandijeva;214000;2.0;2932;halooglasi;Retko! Stan sa dvorištem-baštom
85;Opština Palilula , Botanička bašta , Šajkaška;230000;3.5;2706;halooglasi;Renoviran stan u centru
50;Opština Zvezdara , Lion , Bulevar kralja Aleksandra;165000;2.0;3300;halooglasi;Renoviran, sunčan
38;Opština Zemun , Novi grad , Timočka;99000;2.0;2605;halooglasi;Izuzetan iz 2007, lep, svetao
81;Opština Novi Beograd , Blok 64 , Gandijeva;169999;3.0;2099;halooglasi;Odlično pozicioniran, svetao
57;Opština Čukarica , Cerak vinogradi , Crvenih hrastova;131000;2.0;2298;halooglasi;Uknjižen, blizu škole, lep pogled ka zapadu
82;Opština Zemun , Batajnica , Mala;110000;3.0;1341;halooglasi;Batajnica, trosoban 72+10m2
44;Opština Zvezdara , Olimp;105000;2.0;2386;halooglasi;Novogradnja,Olimp, Milana Rakića,44m2,Lux,Top Lok.
37;Opština Palilula , Krnjača , Grge Andrijanovića ulica 2.;54000;2.0;1498;halooglasi;Novogradnja 36m2 dvosoban stan sa terasom
60;Opština Rakovica , Kanarevo brdo , Ivana Mičurina;120000;2.5;2000;halooglasi;KANAREVO BRDO 2.5 60 m2
78;Opština Zemun , Zemun polje , Bertranda Rasela;110000;2.5;1410;halooglasi;Zemun polje
61;Opština Čukarica , Banovo brdo , Karpoševa;156806;3.0;2600;halooglasi;Savršena lokacija uz savršenu zgradu
52;Opština Palilula , Karaburma , Juhorska;124000;2.5;2385;halooglasi;Bez provizije! Top lokacija! Odlicna investicija!
67;Opština Mladenovac , Mladenovac (mesto) , Kralja Petra Prvog 91;107000;3.0;1597;halooglasi;Trosoban stan sa kompletno opremljenom kuhinjom
92;Opština Novi Beograd , Arena , Bulevar Arsenija Čarnojevića;315000;3.0;3424;halooglasi;Blok 29 blizina Arene, renoviran, 92(L), useljiv
73;Opština Voždovac , Bioskop Voždovac , Vojvode Stepe;199900;3.0;2738;halooglasi;Dobra pozicija, crvena fasadna cigla, uknjižen
42;Opština Zemun , Save Kovačevića ,;101538;2.0;2455;halooglasi;Kvalitetna gradnja, proverenog investitora
86;Opština Novi Beograd , Bežanijska kosa 1 ,;182000;3.0;2116;halooglasi;Porodični stan sa savršenom terasom
35;Opština Zvezdara , Gradska bolnica , Ucitelja Milosa Jankovica 6;100000;2.0;2938;halooglasi;Stan na prodaju.
88;Opština Stari grad , Kopitareva gradina , Đure Daničića;189000;3.0;2148;halooglasi;Stan na izuzetnoj lokaciji ID#120534
59;Opština Zvezdara , Bulbulder , Veljka Dugoševića;129000;4.0;2186;halooglasi;Zvezdara-Bulbulder, 4.0, 59(T)
65;Opština Novi Beograd , Blok 23 , Antifašističke borbe;195000;2.5;3000;halooglasi;Blok 23
75;Opština Novi Beograd , YUBC , Bulevar Mihajla Pupina;315000;2.0;4200;halooglasi;YUBC, Bul. Mihajla Pupina 2.0
43;Opština Zemun , Batajnica , Majora Zorana Radosavljevića;71000;1.5;1651;halooglasi;Zemun, Batajnica, 1.5, novija gradnja
33;Opština Rakovica , Petlovo brdo , Đuje i Dragoljuba;55000;1.5;1667;halooglasi;Petlovo B, uknjižen kod Metroa
57;Opština Vračar , Južni bulevar , Južni Bulevar;170000;2.5;2982;halooglasi;2.5 stan na Vračaru, Južni Bulevar ID#2526
75;Opština Zvezdara , Mirijevo , Jelisavete Andrejević;145000;3.0;1933;halooglasi;Fantastičan stan u centru Mirijeva
50;Opština Savski venac , Dedinje , Miloja Đaka;199840;2.0;4000;halooglasi;Novogradnja na Dedinju - bez provizije za kupca
42;Opština Čukarica , Čukarička padina , Strugarska;133000;1.5;3167;halooglasi;Cukaricka Padina 42m2 L
30;Opština Zvezdara , Mirijevo , Ljubiše Miodragovića;63000;1.0;2100;halooglasi;Mirijevo Ljubiše Miodragovića 30m2
184;Opština Savski venac , Dedinje , Dr Vojislava Stojanovića;1250000;4.0;6793;halooglasi;Lux - Green Hill 184m2+60m2 T, 2 garazna mesta
130;Opština Palilula , Profesorska kolonija , Bistrička;500000;4.0;3846;halooglasi;Profesorska kolonija - LUX - 4.0 - 130m2
127;Opština Vračar , Krunska , Svetozara Markovića;399000;4.0;3142;halooglasi;Salonski stan, Svetozara Markovića
85;Opština Vračar , Kalenić pijaca , Kumanovska;311000;3.0;3659;halooglasi;Vračar,Metropol,Kumanovska,noviji,vojni,uknjižen
75;Opština Zemun , Karađorđev trg , Karađorđev trg;189000;3.0;2520;halooglasi;Zemun-Kej, 3.0 adaptibilan u 4.0, retko u ponudi!
59;Opština Novi Beograd , Blok 38 , Bulevar Arsenija Čarnojevića;160000;2.0;2712;halooglasi;Blok 38, 2.0 adaptibilan u 3.0, 59(L)
101;Opština Novi Beograd , Blok 37 , Narodnih heroja;240000;3.5;2376;halooglasi;Blok 37 sređen, 3.5, 94(101), dvostran, useljiv
51;Opština Zemun , Batajnica , Kneza Paskača;75000;2.0;1471;halooglasi;Batajnica, Kneza Paskača
67;Opština Palilula , Višnjička Banja , Mihaila Vujića;120000;3.0;1791;halooglasi;Višnjička banja, Mihaila Vujića
89;Opština Novi Beograd , Bežanijska kosa 2 , Peđe Milosavljevića;245000;3.5;2753;halooglasi;Bežanijska kosa Peđe Milosavljevića bela fasadna c
72;Opština Vračar , Krunska , Kneginje Zorke;270000;2.0;3750;halooglasi;Vračar, Kneginje Zorke
102;Opština Stari grad , Gundulićev venac;350000;4.0;3431;halooglasi;Odličan stan u centru na Dorćolu-bez provizije
44;Opština Voždovac , Naselje Stepa Stepanović;132000;2.0;3000;halooglasi;Lux stan u naselju Stepina Magnolija-bez provizije
43;Opština Voždovac , Vojvode Stepe;129000;2.0;3000;halooglasi;Extra lux stan u Vojvode Stepe-bez provizije
109;Opština Novi Beograd , Blok 61 , Jurija Gagarina;229900;4.0;2109;halooglasi;Blok 61, 109m2,
72;Opština Zemun , Gornji grad , Cara Dušana;163750;2.5;2274;halooglasi;Zemun-Cara Dušana, 72m2, 2.5
63;Opština Voždovac , Lekino brdo , Vojvode Prijezde;181400;4.0;2879;halooglasi;Lekino brdo, 63m2, 4.0
44;Opština Zemun , Gornji grad , Cara Dušana;107443;1.5;2442;halooglasi;Zemun-Cara Dušana, 44m2, 1.5
41;Opština Voždovac , Lekino brdo , Vojvode Prijezde;126700;2.0;3090;halooglasi;Lekino brdo, 41.41m2, III, eg, novo
50;Opština Novi Beograd , Stari Merkator , Luja Adamiča;124000;2.5;2480;halooglasi;Stari Merkator, dvoiposoban, odmah useljiv
62;Opština Zvezdara , Lion , Batutova;185000;2.0;2984;halooglasi;Zvezdara, Batutova,62m2, IIIsp, CG, 2.0 terasa
100;Opština Voždovac , Lekino brdo , Rade Končara;199900;3.0;1999;halooglasi;Lekino brdo-80m2 sa garažom 24m2 + parking
98;Opština Čukarica , Banovo brdo , Nodilova;275324;3.5;2809;halooglasi;Banovo brdo, 98m2, 3.5
97;Opština Palilula , Karaburma , Pera Ćetkovića;129000;3.0;1330;halooglasi;Karaburma-P.Ćetkovića, 97m2, V, eg
96;Opština Stari grad , Terazije , Kraljice Natalije;292740;3.5;3049;halooglasi;Terazije, 96m2, 3.5, salonac
96;Opština Novi Beograd , Bežanijska kosa 2 , Nedeljka Gvozdenovića;285000;4.0;2969;halooglasi;Bežanijska kosa II-N.Gvozdenovića, 96m2, I,  nameš
92;Opština Voždovac , Vojvode Stepe , Vojvode Stepe;253900;3.0;2760;halooglasi;Vojvode Stepe-Vojvoda Residence, 92m2, VI, novo
92;Opština Vračar , Centar , Sime Igumanova;220000;3.5;2391;halooglasi;Vračar-S. Igumanova, 92m2, 3.5
81;Opština Novi Beograd , Blok 63 , Gandijeva;184000;4.0;2272;halooglasi;Blok 63, 81m2, 3.5
80;Opština Stari grad , Skupština , Majke Jevrosime;230000;3.0;2875;halooglasi;Centar-M.Jevrosime, 80m2
68;Opština Palilula , Karaburma , Salvadora Aljendea;123000;2.5;1809;halooglasi;Karaburma-S.Aljendea, 68m2, I, ta
84;Opština Čukarica , Banovo brdo , Kraljice Katarine;240000;4.0;2857;halooglasi;Golf, Kraljice Katarine, 4.0, odlično organizovan
63;Opština Novi Beograd , Bežanijska kosa 3 , Magelanova;176151;2.0;2796;halooglasi;Kosa kvart, 63m2, 2.0
60;Opština Palilula , Karaburma , Mirijevski bulevar;125000;2.0;2083;halooglasi;Karaburma, 60m2, 2.0
60;Opština Voždovac , Vojvode Vlahovića , Nikole Beševića;91900;2.5;1532;halooglasi;Mitrovo brdo, kod Super Vera, 60m2, I, eg
56;Opština Palilula , Karaburma , Dr Đorđa Joanovića;120000;2.0;2143;halooglasi;Karaburma, 56m2, 2.0
49;Opština Palilula , Karaburma , Dragoslava Srejovića;98000;1.5;2000;halooglasi;Karaburma-D. Srejovića ugao sa S. Aljendea, 49m2,
89;Opština Novi Beograd , Blok 33 , Narodnih heroja;227000;3.0;2551;halooglasi;Genex kula, 89m2, 3.0, XXIII, CG, 2lifta, uknjižen
64;Opština Novi Beograd , Blok 23 , Bulevar Milutina Milankovića;177500;2.5;2773;halooglasi;Novi Beograd, Blok 23, 64m2 ,dvoiposoban, uknjižen
170;Opština Vračar , Gospodara Vučića , Gospodara Vučića;595000;5.0;3500;halooglasi;Vračar-G.Vučića, 170m2, 5.0
112;Opština Palilula , Poštanska štedionica , Kraljice Marije;250000;4.0;2232;halooglasi;Kod Vuka, 112m2, 4.0
75;Opština Savski venac , Kneza Miloša , Miloša Pocerca;199900;3.0;2665;halooglasi;Centar, Miloša Pocerca, jedinstven, lux 3.0 stan
102;Opština Voždovac , Medaković padina , Svetozara Radojčića;169500;3.0;1662;halooglasi;Medaković III, 102m2, II, podno,nov, parking mesto
83;Opština Zvezdara , Lion , Dojranska;244900;4.0;2951;halooglasi;Lion-Dojranska, 83m2
43;Opština Čukarica , Golf , Kraljice Katarine;125000;1.5;2907;halooglasi;Golf - Kraljice Katarine ID#1671
56;Opština Novi Beograd , Fontana , Narodnih heroja;165000;2.0;2946;halooglasi;2.0 kod Fontane ID#1528
24;Opština Zvezdara , Denkova bašta , Križanićeva;99000;0.5;4125;halooglasi;Moderna garsonjera ID#1787
78;Opština Vračar , Hram svetog Save , Šumatovačka;240000;3.0;3077;halooglasi;Kod Hrama, 78m2, 3.0
75;Opština Zvezdara , Gradska bolnica , Kladovska;202000;3.0;2693;halooglasi;Gradska bolnica, 75m2, 3.0
73;Opština Voždovac , Voždovačka crkva , Vojvode Stepe;199900;3.0;2738;halooglasi;Voždovačka crkva, 73m2, 3.0
72;Opština Palilula , Tašmajdan , Majora Ilića;278500;2.0;3868;halooglasi;Tašmajdan, 72m2
